Loan,Amount,Fico,Dti,IsExpensive,IsCalifornia,IsCashout,IsPrimary,PropOcc,PropState,PropType,Purpose
3000529760,259500,661,34.349,0,0,0,1,Primary,NJ,SFR_Dt,Rate/Term
3000529895,164000,768,23.899,0,0,0,1,Primary,NY,Co-op,Purchase
3000530234,341050,747,37.977,0,0,0,1,Primary,NJ,SFR_Dt,Purchase
3000531134,115712,742,44.688,0,0,0,1,Primary,IL,SFR_Dt,Purchase
3000531725,425941,742,45.277,0,0,0,1,Primary,CO,SFR_Dt,Purchase
3000532050,131500,676,44.416,0,0,1,1,Primary,IL,SFR_Dt,Cashout
3000532303,382500,779,29.108,0,0,0,1,Primary,NJ,SFR_Dt,Purchase
3000533664,364700,728,29.259,0,1,0,1,Primary,CA,SFR_At,Purchase
3000534175,240000,709,45.499,0,1,1,0,NOO,CA,SFR_At,Cashout
3000534985,41580,676,46.36,0,0,0,0,Second,TX,SFR_Dt,Purchase
3000535414,469324,744,45.191,0,1,0,1,Primary,CA,SFR_Dt,Purchase
3000536381,539960,795,45.816,1,0,0,1,Primary,WA,Det Condo,Purchase
3000536498,216000,695,43.57,0,0,0,1,Primary,NY,Co-op,Purchase
3000536555,213750,719,43.233,0,0,0,1,Primary,CT,SFR_Dt,Purchase
3000536872,480000,633,44.023,0,0,1,1,Primary,NM,SFR_Dt,Cashout
3000536883,450917,741,21.9,0,0,0,1,Primary,MA,SFR_Dt,Purchase
3000537275,240700,738,37.41,0,0,0,1,Primary,PA,SFR_At,Purchase
3000538020,310400,787,39.191,0,0,0,1,Primary,AL,SFR_At,Purchase
3000538865,73950,791,40.588,0,0,0,0,NOO,VA,SFR_Dt,Purchase
3000539278,345000,776,41.962,0,0,0,0,Second,AZ,SFR_At,Purchase
3000539364,227295,790,24,0,1,0,1,Primary,CA,SFR_Dt,Purchase
3000539825,307621,775,39.742,0,0,0,1,Primary,CT,SFR_Dt,Rate/Term
3000540141,95000,722,35.655,0,0,1,0,NOO,IL,3 Unit,Cashout
3000540177,196000,775,18.894,0,0,0,1,Primary,PA,SFR_At,Purchase
3000540273,153600,799,14.496,0,0,0,1,Primary,NC,SFR_Dt,Rate/Term
3000540562,540000,732,18.955,1,0,1,1,Primary,NY,CondoMid,Cashout
3000541329,297490,745,47.399,0,0,0,1,Primary,AZ,SFR_At,Purchase
3000541611,167900,656,38.354,0,0,0,1,Primary,AZ,Manu,Rate/Term
3000542158,295752,772,49.162,0,1,0,1,Primary,CA,CondoLo,Purchase
3000542406,87264,760,13.28,0,0,0,1,Primary,OH,SFR_Dt,Purchase
3000542998,256500,699,35.452,0,0,0,1,Primary,LA,SFR_Dt,Rate/Term
3000543823,345800,670,21.196,0,0,0,1,Primary,FL,SFR_At,Purchase
3000544805,480000,697,37.703,0,0,0,1,Primary,NY,SFR_Dt,Purchase
3000544884,90000,750,27.361,0,0,0,1,Primary,NY,Co-op,Purchase
3000545111,532000,738,30.214,1,1,0,1,Primary,CA,SFR_Dt,Purchase
3000545217,218500,799,29.474,0,0,0,1,Primary,IL,CondoHi,Purchase
3000545413,395200,703,28.814,0,0,0,1,Primary,AL,CondoMid,Purchase
3000545735,166800,681,45.885,0,0,0,0,NOO,WA,SFR_Dt,Purchase
3000545766,150500,665,41.493,0,1,0,1,Primary,CA,CondoLo,Purchase
3000545835,350000,673,36.039,0,1,1,1,Primary,CA,SFR_Dt,Cashout
3000546821,219200,801,49.835,0,0,0,1,Primary,NC,SFR_At,Purchase
3000546826,410249,762,20.565,0,0,0,1,Primary,TX,SFR_Dt,Rate/Term
3000547753,562500,688,43.97,0,0,1,1,Primary,NY,2 Unit,Cashout
3000547795,351000,700,44.954,0,0,0,1,Primary,NY,SFR_At,Purchase
3000548061,275800,681,44.62,0,0,0,1,Primary,AL,SFR_Dt,Rate/Term
3000548424,504000,739,15.09,0,0,1,0,NOO,NY,3 Unit,Cashout
3000548440,230000,809,39.68,0,0,0,1,Primary,MA,SFR_Dt,Rate/Term
3000548607,185000,738,40.87,0,1,0,1,Primary,CA,SFR_Dt,Purchase
3000549004,390384,728,49.932,0,0,0,1,Primary,FL,SFR_At,Rate/Term
3000549035,295000,723,37.248,0,0,0,1,Primary,WA,SFR_Dt,Rate/Term
3000549150,726525,677,28.531,1,0,1,1,Primary,NY,SFR_Dt,Cashout
3000549346,119000,677,44.656,0,0,1,1,Primary,CT,SFR_Dt,Cashout
3000549592,191250,745,37.012,0,1,0,0,Second,CA,CondoLo,Purchase
3000549940,395000,682,49.171,0,1,1,1,Primary,CA,SFR_At,Cashout
3000550134,394800,785,47.074,0,0,0,1,Primary,CT,SFR_Dt,Purchase
3000550244,134851.26,668,37.156,0,0,0,0,NOO,LA,2 Unit,Rate/Term
3000550341,216800,797,43.366,0,0,0,1,Primary,IL,CondoMid,Purchase
3000551263,371367,738,30.191,0,0,0,1,Primary,TX,SFR_At,Purchase
3000551272,225000,795,42.364,0,0,0,1,Primary,TX,SFR_At,Purchase
3000551407,720000,794,15.678,1,0,0,1,Primary,NY,SFR_Dt,Rate/Term
3000551793,350000,722,36.928,0,1,1,1,Primary,CA,SFR_Dt,Cashout
3000552203,467500,690,31.154,0,0,0,1,Primary,PA,SFR_At,Rate/Term
3000552369,388180,781,33.496,0,1,0,1,Primary,CA,SFR_Dt,Rate/Term
3000552434,354255,763,39.774,0,1,0,1,Primary,CA,CondoLo,Purchase
3000552735,340955,786,44.779,0,0,0,1,Primary,OR,SFR_At,Purchase
3000552949,726525,713,47.419,1,1,0,1,Primary,CA,SFR_Dt,Purchase
3000553013,109650,705,38.154,0,0,0,1,Primary,TX,SFR_At,Purchase
3000553186,318000,732,41.433,0,0,0,0,Second,NJ,Co-op,Purchase
3000553390,305500,762,45.742,0,1,0,1,Primary,CA,CondoLo,Purchase
3000554101,242250,745,46.613,0,0,0,1,Primary,NM,SFR_At,Purchase
3000554976,195000,804,49.985,0,0,0,0,Second,SC,SFR_At,Purchase
3000555416,265000,798,22.598,0,0,0,1,Primary,NM,SFR_At,Purchase
3000555489,439382,719,39.557,0,0,0,1,Primary,IN,SFR_Dt,Purchase
3000555507,388000,680,31.418,0,1,0,1,Primary,CA,SFR_Dt,Rate/Term
3000555892,329000,769,42.485,0,0,0,1,Primary,PA,SFR_Dt,Purchase
3000556188,304000,735,21.022,0,0,1,1,Primary,TX,SFR_At,Cashout
3000557340,235100,742,49.194,0,1,0,1,Primary,CA,CondoLo,Rate/Term
3000557359,460500,664,40.714,0,0,0,1,Primary,NM,SFR_Dt,Rate/Term
3000557454,400000,746,44.972,0,0,0,1,Primary,NY,SFR_Dt,Purchase
3000557767,78562,726,35.188,0,0,0,0,NOO,MI,SFR_Dt,Purchase
3000557972,256950,677,27.221,0,0,0,1,Primary,IN,SFR_Dt,Purchase
3000558052,212000,774,19.408,0,0,0,1,Primary,AZ,SFR_Dt,Purchase
3000558232,243105,705,36.387,0,0,0,1,Primary,FL,SFR_At,Purchase
3000558395,690892,781,36.359,1,1,0,1,Primary,CA,SFR_At,Purchase
3000558446,116250,774,40.247,0,0,0,0,NOO,PA,2 Unit,Purchase
3000558756,87000,746,37.124,0,0,1,1,Primary,WA,Manu,Cashout
3000558860,450000,685,44.624,0,0,1,0,NOO,NY,2 Unit,Cashout
3000559147,618750,771,24.805,1,1,0,1,Primary,CA,SFR_Dt,Purchase
3000559189,339600,795,42.257,0,0,0,1,Primary,TX,SFR_At,Purchase
3000559359,400000,770,38.772,0,0,0,1,Primary,FL,CondoHi,Purchase
3000559364,221250,776,15.734,0,0,1,0,NOO,OR,SFR_Dt,Cashout
3000559383,416000,757,35.083,0,0,0,1,Primary,NJ,SFR_Dt,Purchase
3000559404,81900,743,30.116,0,0,0,1,Primary,NY,Co-op,Purchase
3000559633,575000,759,36.63,1,1,0,1,Primary,CA,SFR_Dt,Purchase
3000560072,251508,741,16.565,0,0,0,1,Primary,GA,SFR_Dt,Purchase
3000560076,108000,775,20.602,0,0,0,1,Primary,WV,SFR_Dt,Purchase
3000560411,308000,758,32.496,0,0,1,1,Primary,CO,SFR_Dt,Cashout
3000560502,508500,758,35.746,1,0,0,1,Primary,NY,SFR_Dt,Rate/Term
3000560505,183000,747,41.3,0,1,1,0,NOO,CA,SFR_At,Cashout
3000560743,586016,731,40.129,1,0,0,1,Primary,MA,SFR_Dt,Rate/Term
3000560793,328000,731,40.114,0,0,0,1,Primary,NY,SFR_Dt,Rate/Term
3000561115,223003,754,40.091,0,0,0,1,Primary,PA,SFR_At,Purchase
3000561232,901400,721,41.253,1,1,0,0,NOO,CA,3 Unit,Rate/Term
3000561586,304000,737,48.505,0,0,0,1,Primary,FL,SFR_Dt,Purchase
3000561698,254745,741,42.386,0,0,0,1,Primary,WA,SFR_Dt,Rate/Term
3000561830,458500,747,39.843,0,0,0,1,Primary,NY,SFR_Dt,Rate/Term
3000561983,468750,795,42.18,0,0,0,1,Primary,NY,Co-op,Rate/Term
3000562013,245000,703,45.33,0,0,0,1,Primary,IL,SFR_Dt,Rate/Term
3000562682,176250,770,43.017,0,0,0,0,Second,NY,Co-op,Purchase
3000562831,270000,800,35.569,0,0,0,0,Second,NJ,SFR_Dt,Purchase
3000563003,276000,767,41.55,0,1,0,1,Primary,CA,SFR_Dt,Purchase
3000563092,440000,791,49.441,0,1,0,1,Primary,CA,SFR_Dt,Purchase
3000563103,304460,798,28.949,0,0,0,1,Primary,NV,SFR_At,Purchase
3000563286,417000,770,30.562,0,1,0,1,Primary,CA,SFR_At,Rate/Term
3000563382,333362,802,40.364,0,1,0,1,Primary,CA,CondoLo,Purchase
3000563438,336300,710,31.827,0,0,0,1,Primary,NY,Co-op,Rate/Term
3000563552,271935,693,45.822,0,0,0,1,Primary,MA,SFR_Dt,Purchase
3000563826,125000,753,40.476,0,1,1,0,NOO,CA,SFR_Dt,Cashout
3000563872,350000,797,29.473,0,0,0,1,Primary,NY,Co-op,Rate/Term
3000563990,339000,802,48.533,0,0,1,1,Primary,OR,SFR_Dt,Cashout
3000564204,356717,769,44.814,0,0,1,1,Primary,OR,Manu,Cashout
3000564392,484000,787,38.748,0,0,0,1,Primary,NY,SFR_At,Rate/Term
3000564879,100000,706,23.863,0,0,0,1,Primary,TX,SFR_At,Purchase
3000565343,350000,809,44.204,0,0,0,1,Primary,NJ,SFR_Dt,Purchase
3000565369,174000,732,26.308,0,0,0,1,Primary,CT,SFR_Dt,Rate/Term
3000565484,621000,734,27.133,1,1,0,1,Primary,CA,SFR_Dt,Rate/Term
3000565728,42800,707,21.562,0,0,0,1,Primary,TN,SFR_Dt,Purchase
3000566077,344500,766,46.918,0,0,0,1,Primary,CO,SFR_At,Rate/Term
3000566119,140000,766,15.101,0,0,0,1,Primary,IL,CondoHi,Rate/Term
3000566237,368000,734,48.454,0,0,0,1,Primary,NY,2 Unit,Rate/Term
3000566518,616000,760,28.07,1,0,0,1,Primary,NJ,SFR_Dt,Rate/Term
3000566545,113600,748,44.568,0,0,1,1,Primary,LA,SFR_Dt,Cashout
3000566589,333450,751,27.423,0,0,0,1,Primary,WA,SFR_At,Purchase
3000566788,178500,730,45.438,0,0,1,1,Primary,OH,SFR_Dt,Cashout
3000566840,549000,706,24.037,1,0,0,1,Primary,CO,SFR_Dt,Rate/Term
3000567011,620000,743,43.848,1,0,0,1,Primary,NY,SFR_Dt,Rate/Term
3000567060,153750,625,28.445,0,0,1,1,Primary,IL,SFR_Dt,Cashout
3000567067,69700,811,13.456,0,0,0,1,Primary,TX,SFR_At,Rate/Term
3000567393,344000,735,33.729,0,0,1,1,Primary,AZ,SFR_At,Cashout
3000567563,304000,776,45.545,0,1,0,1,Primary,CA,SFR_Dt,Purchase
3000567575,291650,768,44.748,0,1,0,1,Primary,CA,SFR_Dt,Purchase
3000567856,167365,767,48.602,0,0,0,0,NOO,FL,SFR_At,Purchase
3000567911,466900,712,49.974,0,0,0,1,Primary,MA,SFR_Dt,Rate/Term
3000568139,381000,701,42.041,0,0,0,1,Primary,NY,Co-op,Rate/Term
3000568245,198455,752,45.853,0,0,0,1,Primary,NC,SFR_At,Purchase
3000568440,420000,796,31.404,0,0,0,1,Primary,OR,SFR_Dt,Purchase
3000568961,327500,805,26.521,0,0,0,1,Primary,CT,SFR_At,Purchase
3000569124,600000,692,50.266,1,0,0,1,Primary,NY,Co-op,Rate/Term
3000569540,415000,693,45.231,0,1,0,1,Primary,CA,NonWarrantCondo,Purchase
3000569648,506250,816,40.215,0,0,1,1,Primary,NY,2 Unit,Cashout
3000569693,296000,812,30.624,0,0,0,1,Primary,NY,Co-op,Rate/Term
3000569879,385000,804,44.217,0,0,1,1,Primary,MD,SFR_At,Cashout
3000569970,242106,698,32.266,0,1,0,1,Primary,CA,SFR_Dt,Rate/Term
3000570056,645000,783,41.47,1,0,0,1,Primary,NJ,SFR_Dt,Rate/Term
3000570058,288000,689,45.168,0,0,0,1,Primary,TN,SFR_At,Rate/Term
3000570207,204000,816,45.491,0,0,0,1,Primary,RI,SFR_Dt,Rate/Term
3000570218,236050,716,40.993,0,0,0,1,Primary,CO,SFR_Dt,Rate/Term
3000570375,528000,767,44.057,1,0,1,1,Primary,NJ,SFR_Dt,Cashout
3000570439,726525,773,42.493,1,0,0,0,NOO,NY,SFR_Dt,Rate/Term
3000570458,326019,693,42.029,0,1,0,1,Primary,CA,Det Condo,Purchase
3000570557,114300,784,41.423,0,0,0,0,Second,FL,SFR_At,Purchase
3000571237,242000,702,27.143,0,0,0,1,Primary,IL,SFR_Dt,Rate/Term
3000571816,282299,744,40.464,0,0,0,1,Primary,TX,SFR_At,Rate/Term
3000571894,515000,773,42.495,1,0,0,0,Second,NY,SFR_Dt,Rate/Term
3000572153,351000,700,34.511,0,0,1,1,Primary,NY,SFR_Dt,Cashout
3000572295,467000,763,40.665,0,0,0,1,Primary,WA,SFR_Dt,Rate/Term
3000572344,430350,799,41.171,0,0,0,1,Primary,NY,SFR_Dt,Purchase
3000572492,264400,755,49.745,0,0,1,1,Primary,NJ,SFR_Dt,Cashout
3000572940,284000,738,28.177,0,0,0,1,Primary,OR,SFR_Dt,Purchase
3000572950,461250,802,46.221,0,0,0,1,Primary,CT,SFR_Dt,Purchase
3000573009,341461.77,781,35.486,0,0,0,1,Primary,WA,SFR_Dt,Rate/Term
3000573110,391134,677,32.741,0,1,1,1,Primary,CA,SFR_Dt,Cashout
3000573220,234000,745,23.624,0,0,0,1,Primary,NY,SFR_Dt,Rate/Term
3000573359,220000,805,22.534,0,0,0,1,Primary,WA,SFR_At,Purchase
3000573450,260000,777,47.48,0,1,0,1,Primary,CA,CondoLo,Purchase
3000573586,451250,776,23.332,0,0,0,1,Primary,PA,SFR_At,Purchase
3000573922,335350,748,38.015,0,0,0,1,Primary,MA,SFR_Dt,Purchase
3000573956,712142,768,55.233,1,1,0,1,Primary,CA,SFR_Dt,Rate/Term
3000574066,228000,771,47.963,0,0,0,1,Primary,PA,SFR_Dt,Purchase
3000574091,179100,738,49.495,0,0,0,0,Second,FL,SFR_Dt,Purchase
3000574392,272000,765,38.043,0,1,1,1,Primary,CA,SFR_Dt,Cashout
3000574477,274510,760,24.181,0,1,0,1,Primary,CA,SFR_Dt,Purchase
3000574478,675000,750,40.1,1,1,0,0,Second,CA,SFR_At,Rate/Term
3000574505,247000,759,32.345,0,0,0,1,Primary,IN,SFR_At,Rate/Term
3000574519,417100,741,44.632,0,1,0,1,Primary,CA,SFR_Dt,Purchase
3000574574,231000,760,27.651,0,1,1,0,NOO,CA,SFR_Dt,Cashout
3000574644,288000,745,33.616,0,0,1,1,Primary,CT,SFR_Dt,Cashout
3000574697,322500,689,33.362,0,1,1,1,Primary,CA,SFR_Dt,Cashout
3000574710,484000,742,22.858,0,0,1,1,Primary,IL,SFR_Dt,Cashout
3000574763,128600,790,28.951,0,0,0,0,NOO,AZ,SFR_At,Rate/Term
3000574788,617500,734,26.894,1,0,0,1,Primary,NJ,SFR_At,Purchase
3000574842,618750,775,21.166,1,0,0,1,Primary,NJ,SFR_Dt,Rate/Term
3000575127,125500,688,43.103,0,0,0,1,Primary,OR,SFR_Dt,Rate/Term
3000575136,461250,749,33.205,0,0,1,0,Second,AZ,SFR_At,Cashout
3000575285,248000,766,29.427,0,0,1,1,Primary,GA,SFR_At,Cashout
3000575300,119996,809,14.296,0,0,0,1,Primary,NJ,CondoLo,Purchase
3000575360,309000,683,40.92,0,0,0,1,Primary,CO,SFR_At,Rate/Term
3000575528,204250,808,19.874,0,0,0,1,Primary,VA,CondoLo,Purchase
3000575529,94500,772,27.963,0,0,1,0,NOO,WI,2 Unit,Cashout
3000575658,177650,780,31.232,0,0,0,1,Primary,IL,2 Unit,Purchase
3000575681,283901,799,24.252,0,0,0,1,Primary,IL,SFR_Dt,Purchase
3000575717,420000,722,23.433,0,0,0,1,Primary,NY,Co-op,Rate/Term
3000575740,340100,801,39.199,0,0,0,1,Primary,CO,SFR_At,Purchase
3000575909,141000,654,48.39,0,0,1,1,Primary,TX,SFR_Dt,Cashout
3000575918,627300,787,48.501,1,1,0,1,Primary,CA,SFR_Dt,Rate/Term
3000575978,239200,797,28.966,0,0,0,1,Primary,IL,SFR_Dt,Purchase
3000576149,68000,656,44.675,0,0,0,1,Primary,MO,Manu,Purchase
3000576179,447000,782,44.992,0,0,1,1,Primary,NJ,SFR_Dt,Cashout
3000576246,109500,728,32.687,0,0,0,0,NOO,MS,SFR_Dt,Purchase
3000576742,650000,779,18.999,1,0,0,1,Primary,NY,SFR_Dt,Rate/Term
3000576752,190000,790,28.034,0,0,0,1,Primary,OH,SFR_Dt,Purchase
3000576789,150000,708,32.475,0,0,0,1,Primary,OR,Manu,Purchase
3000577072,241039,721,42.255,0,0,0,1,Primary,OH,SFR_Dt,Purchase
3000577339,605000,756,23.175,1,0,0,1,Primary,NY,SFR_Dt,Rate/Term
3000577473,115000,776,21.751,0,0,0,1,Primary,SC,SFR_At,Purchase
3000577483,164000,798,27.493,0,0,0,1,Primary,NY,Co-op,Rate/Term
3000577516,600000,713,47.951,0,0,1,1,Primary,NJ,2 Unit,Cashout
3000577575,251750,813,21.471,0,1,0,1,Primary,CA,SFR_Dt,Purchase
3000577595,372000,770,46.814,0,0,0,1,Primary,NJ,2 Unit,Rate/Term
3000577994,250250,774,47.5,0,0,0,1,Primary,ME,SFR_Dt,Purchase
3000578197,132000,720,27.062,0,0,0,0,NOO,OR,2 Unit,Purchase
3000578257,479750,705,42.602,0,1,0,1,Primary,CA,SFR_At,Purchase
3000578318,472000,817,21.606,0,0,0,1,Primary,NY,CondoHi,Rate/Term
3000578376,296500,718,44.126,0,0,0,1,Primary,MA,SFR_Dt,Rate/Term
3000578390,350000,761,47.505,0,0,1,1,Primary,NJ,SFR_Dt,Cashout
3000578421,228000,726,39.706,0,0,0,1,Primary,FL,SFR_Dt,Purchase
3000578519,332500,715,47.089,0,0,0,1,Primary,PA,SFR_Dt,Purchase
3000578547,62550,688,46.489,0,0,0,0,Second,GA,SFR_Dt,Purchase
3000578613,130000,705,9.35,0,0,0,0,NOO,WI,2 Unit,Rate/Term
3000578663,256500,692,49.021,0,0,0,1,Primary,VA,SFR_Dt,Purchase
3000578751,255000,777,42.499,0,0,1,1,Primary,PA,SFR_At,Cashout
3000578817,304500,674,26.461,0,0,1,0,NOO,NJ,2 Unit,Cashout
3000578830,285000,692,38.501,0,0,0,1,Primary,ME,SFR_Dt,Purchase
3000578929,229500,683,45.827,0,1,0,1,Primary,CA,SFR_Dt,Purchase
3000578961,688000,684,47.61,1,0,1,1,Primary,WA,SFR_At,Cashout
3000579020,403750,749,43.848,0,0,0,1,Primary,NJ,2 Unit,Rate/Term
3000579234,342750,766,42.449,0,0,0,1,Primary,IL,SFR_Dt,Rate/Term
3000579258,256000,798,49.129,0,1,1,1,Primary,CA,SFR_Dt,Cashout
3000579412,348500,732,49.152,0,0,0,1,Primary,OR,SFR_Dt,Rate/Term
3000579413,240900,715,44.104,0,0,0,1,Primary,TX,SFR_At,Rate/Term
3000579520,576000,747,42.303,1,0,0,1,Primary,HI,SFR_Dt,Purchase
3000579837,220000,646,39.868,0,0,0,1,Primary,NJ,SFR_Dt,Purchase
3000579868,187625,779,33.308,0,0,0,1,Primary,IL,CondoLo,Purchase
3000579881,322500,806,41.237,0,0,0,0,NOO,NJ,2 Unit,Purchase
3000579909,192000,788,28.756,0,0,0,0,Second,PA,SFR_Dt,Purchase
3000579989,134000,713,30.625,0,0,0,1,Primary,KS,SFR_Dt,Purchase
3000580168,275500,744,48.994,0,0,0,1,Primary,MA,SFR_Dt,Rate/Term
3000580181,95850,745,35.209,0,0,0,1,Primary,MO,Manu,Purchase
3000580292,300000,704,43.327,0,0,1,1,Primary,NY,SFR_Dt,Cashout
3000580328,268000,706,38.271,0,0,0,1,Primary,WA,SFR_Dt,Rate/Term
3000580463,381000,800,27.329,0,0,0,1,Primary,IL,SFR_Dt,Rate/Term
3000580488,200000,652,49.365,0,1,0,1,Primary,CA,SFR_Dt,Purchase
3000580699,703000,805,41.636,1,1,0,1,Primary,CA,SFR_Dt,Rate/Term
3000580723,276450,733,44.07,0,0,0,1,Primary,MA,CondoLo,Purchase
3000580770,291000,776,9.733,0,0,0,1,Primary,IL,SFR_Dt,Rate/Term
3000580804,238000,707,37.476,0,0,0,1,Primary,IL,SFR_Dt,Purchase
3000580941,567000,776,38.623,1,1,0,1,Primary,CA,CondoLo,Rate/Term
3000581297,435000,630,43.959,0,1,1,1,Primary,CA,SFR_At,Cashout
3000581436,668000,661,43.519,1,0,0,1,Primary,NJ,SFR_Dt,Purchase
3000581477,294000,757,16.828,0,0,0,1,Primary,WA,SFR_At,Rate/Term
3000581744,300000,714,41.143,0,0,1,1,Primary,CT,SFR_Dt,Cashout
3000581775,216000,696,43.133,0,0,1,1,Primary,NJ,SFR_Dt,Cashout
3000581813,289000,735,49.297,0,0,0,1,Primary,FL,SFR_At,Rate/Term
3000581836,168000,710,28.317,0,0,1,1,Primary,AZ,SFR_Dt,Cashout
3000581945,138800,755,48.533,0,0,0,1,Primary,IL,CondoLo,Rate/Term
3000581992,577500,736,43.897,1,0,0,1,Primary,WA,SFR_At,Rate/Term
3000582053,452000,683,48.455,0,0,0,1,Primary,WA,SFR_At,Rate/Term
3000582206,250000,803,38.025,0,0,0,0,NOO,NJ,2 Unit,Purchase
3000582217,359000,800,37.759,0,0,0,1,Primary,NJ,SFR_Dt,Rate/Term
3000582241,125000,749,47.73,0,0,0,1,Primary,IL,SFR_At,Rate/Term
3000582334,223851,716,50.228,0,1,0,1,Primary,CA,SFR_Dt,Purchase
3000582469,310000,757,41.662,0,0,0,1,Primary,IL,SFR_Dt,Purchase
3000582511,212900,786,31.257,0,1,0,1,Primary,CA,SFR_Dt,Rate/Term
3000582767,260000,781,41.057,0,0,1,1,Primary,GA,SFR_Dt,Cashout
3000582858,294750,778,45.029,0,0,0,0,NOO,FL,SFR_Dt,Purchase
3000582884,474500,744,38.75,0,0,0,1,Primary,MA,SFR_Dt,Rate/Term
3000582924,242500,781,47.167,0,0,1,1,Primary,FL,SFR_At,Cashout
3000583150,126336,666,44.811,0,0,0,1,Primary,FL,CondoLo,Purchase
3000583165,433000,703,39.575,0,1,0,1,Primary,CA,SFR_Dt,Rate/Term
3000583177,229600,711,48.827,0,0,0,1,Primary,FL,SFR_At,Purchase
3000583211,85000,780,35.18,0,0,0,0,NOO,PA,SFR_Dt,Rate/Term
3000583289,603250,748,42.046,1,1,0,1,Primary,CA,SFR_Dt,Purchase
3000583473,269000,698,47.072,0,0,0,1,Primary,MA,2 Unit,Rate/Term
3000583503,230750,727,37.981,0,0,0,1,Primary,MN,SFR_Dt,Rate/Term
3000583534,135375,723,42.795,0,0,0,1,Primary,PA,SFR_Dt,Purchase
3000583667,276000,677,43.23,0,0,0,1,Primary,AZ,SFR_Dt,Purchase
3000583715,350400,704,29.074,0,0,0,1,Primary,OH,SFR_Dt,Rate/Term
3000584041,594000,674,43.062,0,0,0,0,NOO,NY,2 Unit,Purchase
3000584055,313500,724,48.654,0,0,0,1,Primary,CT,SFR_Dt,Purchase
3000584092,151500,639,44.347,0,0,0,1,Primary,MI,SFR_Dt,Purchase
3000584117,308315,717,45.989,0,0,0,1,Primary,NJ,CondoLo,Purchase
3000584130,484000,762,43.3,0,0,0,1,Primary,IL,SFR_Dt,Purchase
3000584209,145000,743,35.349,0,0,0,1,Primary,AZ,SFR_At,Rate/Term
3000584226,284800,740,42.362,0,0,0,1,Primary,WA,SFR_Dt,Purchase
3000584268,204250,655,44.158,0,0,0,1,Primary,TX,SFR_At,Purchase
3000584269,141075,739,31.859,0,0,0,1,Primary,OH,SFR_Dt,Purchase
3000584350,472500,721,46.996,0,1,1,0,NOO,CA,3 Unit,Cashout
3000584392,227050,729,34.321,0,0,0,1,Primary,WV,SFR_At,Purchase
3000584657,320000,707,47.367,0,0,1,1,Primary,NY,SFR_Dt,Cashout
3000584809,207920,711,20.403,0,0,0,1,Primary,TN,SFR_Dt,Purchase
3000584843,315000,732,42.955,0,0,0,1,Primary,FL,SFR_At,Purchase
3000584880,564500,668,48.393,1,1,0,1,Primary,CA,SFR_Dt,Rate/Term
3000584989,208000,767,49.336,0,1,0,1,Primary,CA,SFR_Dt,Purchase
3000584990,270750,698,36.373,0,0,0,1,Primary,LA,SFR_Dt,Purchase
3000585017,130611,760,35.519,0,0,0,1,Primary,AZ,SFR_Dt,Rate/Term
3000585074,487500,728,36.725,1,0,0,1,Primary,NJ,SFR_At,Rate/Term
3000585239,173000,694,42.385,0,0,0,0,NOO,CT,SFR_Dt,Rate/Term
3000585333,92000,801,20.285,0,0,0,1,Primary,NJ,CondoLo,Purchase
3000585459,170500,697,42.503,0,0,0,1,Primary,IL,SFR_Dt,Rate/Term
3000585468,1124475,661,45.685,1,0,1,1,Primary,NY,3 Unit,Cashout
3000585474,350000,709,29.851,0,0,0,1,Primary,NY,Co-op,Purchase
3000585506,416000,755,44.38,0,1,0,0,Second,CA,SFR_Dt,Purchase
3000585584,228000,716,49.725,0,0,0,1,Primary,IL,SFR_Dt,Purchase
3000585601,196000,740,36.412,0,1,0,0,NOO,CA,SFR_Dt,Purchase
3000585624,264100,775,37.919,0,0,0,1,Primary,NM,SFR_Dt,Purchase
3000585695,296010,696,43.91,0,0,0,1,Primary,AZ,SFR_Dt,Purchase
3000585807,472500,809,38.57,0,0,0,1,Primary,NJ,CondoLo,Rate/Term
3000585808,544000,793,30.768,1,0,0,1,Primary,NY,CondoMid,Purchase
3000585862,183950,778,6.14,0,0,1,0,NOO,VT,4 Unit,Cashout
3000585900,112000,696,26.081,0,0,0,1,Primary,OH,SFR_Dt,Purchase
3000585972,199500,684,43.583,0,1,0,1,Primary,CA,SFR_At,Purchase
3000585983,390000,746,35.678,0,0,0,1,Primary,TX,SFR_At,Purchase
3000586004,506250,771,49.007,1,0,0,0,NOO,WA,SFR_Dt,Purchase
3000586095,388000,770,43.126,0,1,0,1,Primary,CA,SFR_Dt,Rate/Term
3000586162,423920,785,38.291,0,0,0,0,Second,CO,CondoLo,Purchase
3000586307,479400,791,46.294,0,0,0,1,Primary,OR,SFR_Dt,Purchase
3000586351,580500,759,30.065,1,1,0,1,Primary,CA,Det Condo,Purchase
3000586352,291100,790,43.165,0,0,0,0,Second,HI,CondoLo,Purchase
3000586448,481000,704,35.707,0,0,0,1,Primary,NJ,SFR_Dt,Rate/Term
3000586605,637330,766,45.492,1,0,0,1,Primary,WA,SFR_At,Purchase
3000586632,356000,642,40.058,0,0,1,1,Primary,WA,SFR_Dt,Cashout
3000586689,190000,802,26.823,0,0,0,1,Primary,OH,SFR_Dt,Purchase
3000586791,423750,738,28.603,0,0,0,0,NOO,WA,2 Unit,Purchase
